PM10 level,Happiness,Year
4.521931,,2020
4.526306,,2020
4.519491,,2020
4.509758,,2020
4.509548,,2020
4.509083,,2020
4.510302,,2020
4.493719,,2020
4.62886,,2020
4.54026,,2020
4.544319,,2020
4.49982,,2020
4.495503,,2020
4.496367,,2020
4.501111,,2020
4.50843,,2020
4.505253,,2020
4.519727,,2020
4.521494,,2020
4.534311,,2020
4.524416,,2020
4.522358,,2020
4.521103,,2020
4.520605,,2020
4.523743,,2020
4.523651,,2020
4.522275,,2020
4.531557,,2020
4.482715,,2020
4.488666,,2020
4.496706,,2020
4.755833,,2020
4.62186,,2020
4.535372,,2020
4.497671,,2020
4.498474,,2020
4.499714,,2020
4.50488,,2020
4.511041,,2020
4.50918,,2020
4.523015,,2020
4.535647,,2020
4.52597,,2020
4.523683,,2020
4.522041,,2020
4.521595,,2020
4.525375,,2020
4.5243,,2020
4.5252,,2020
4.520692,,2020
4.518334,,2020
4.479844,,2020
4.481983,,2020
4.483786,,2020
4.490645,,2020
4.499699,,2020
4.499639,,2020
4.60709,,2020
5.16502,,2020
4.499776,,2020
4.499865,,2020
4.501403,,2020
4.50334,,2020
4.512291,,2020
4.51645,,2020
4.508692,,2020
4.525531,,2020
4.540156,,2020
4.527989,,2020
4.525342,,2020
4.523529,,2020
4.52417,,2020
4.527259,,2020
4.522208,,2020
4.522293,,2020
4.482675,,2020
4.486015,,2020
4.495639,,2020
4.505936,,2020
4.503201,,2020
4.500465,,2020
4.5049,,2020
4.502401,,2020
4.501012,,2020
4.502586,,2020
4.507144,,2020
4.513933,,2020
4.517293,,2020
4.510324,,2020
4.509093,,2020
4.529123,,2020
4.547533,,2020
4.531256,,2020
4.527758,,2020
4.526092,,2020
4.534059,,2020
4.527367,,2020
4.5231,,2020
4.5253,,2020
4.521683,,2020
4.483628,,2020
4.488209,,2020
4.514836,,2020
4.510615,,2020
4.522734,,2020
4.500357,,2020
4.540687,,2020
4.501832,,2020
4.502952,,2020
4.504456,,2020
4.510736,,2020
4.562916,,2020
4.52056,,2020
4.513491,,2020
4.533678,,2020
4.549511,,2020
4.536513,,2020
4.530766,,2020
4.529068,,2020
4.583877,,2020
4.525967,,2020
4.524292,,2020
4.522596,,2020
4.521031,,2020
4.485296,,2020
4.494813,,2020
4.613095,,2020
4.507122,,2020
4.512325,,2020
4.502709,,2020
4.49934,,2020
4.503967,,2020
4.504755,,2020
4.50576,,2020
4.511909,,2020
4.517124,,2020
4.518264,,2020
4.518815,,2020
4.515902,,2020
4.51621,,2020
4.534095,,2020
4.536698,,2020
4.537132,,2020
4.537823,,2020
4.552063,,2020
4.540359,,2020
4.53434,,2020
4.531489,,2020
4.528669,,2020
4.528477,,2020
4.527192,,2020
4.524851,,2020
4.523235,,2020
4.483195,,2020
4.485962,,2020
4.490748,,2020
4.533361,,2020
4.643888,,2020
4.524273,,2020
4.535967,,2020
4.497752,,2020
4.504117,,2020
4.50892,,2020
4.507132,,2020
4.508506,,2020
4.514894,,2020
4.513156,,2020
4.523181,,2020
4.540617,,2020
4.518439,,2020
4.517821,,2020
4.543029,,2020
4.543431,,2020
4.542824,,2020
4.552263,,2020
4.563208,,2020
4.540693,,2020
4.534681,,2020
4.537671,,2020
4.534177,,2020
4.540343,,2020
4.536109,,2020
4.527306,,2020
4.498058,,2020
4.50137,,2020
4.506418,,2020
4.508833,,2020
4.509934,,2020
4.51044,,2020
4.685805,,2020
4.513413,,2020
4.516396,,2020
4.525011,,2020
4.528804,,2020
4.527112,,2020
4.527829,,2020
4.533674,,2020
4.53287,,2020
4.541406,,2020
4.541699,,2020
4.536086,,2020
4.54005,,2020
4.553495,,2020
4.558394,,2020
4.561416,,2020
4.559512,,2020
4.557681,,2020
4.563648,,2020
4.599496,,2020
4.554204,,2020
4.544942,,2020
4.540244,,2020
4.544875,,2020
4.550999,,2020
4.547737,,2020
4.536723,,2020
4.498888,,2020
4.501883,,2020
4.50499,,2020
4.505174,,2020
4.507843,,2020
4.510514,,2020
4.513067,,2020
4.516908,,2020
4.521379,,2020
4.53265,,2020
4.549444,,2020
4.530777,,2020
4.532959,,2020
4.537841,,2020
4.53812,,2020
4.543685,,2020
4.540361,,2020
4.538607,,2020
4.544569,,2020
4.572988,,2020
4.573123,,2020
4.567715,,2020
4.564987,,2020
4.5895,,2020
4.554972,,2020
4.546011,,2020
4.539351,,2020
4.539734,,2020
4.538729,,2020
4.536926,,2020
4.49822,,2020
4.503037,,2020
4.5026,,2020
4.503593,,2020
4.503938,,2020
4.508997,,2020
4.512499,,2020
4.515619,,2020
4.540565,,2020
4.523985,,2020
4.532272,,2020
4.539396,,2020
4.545103,,2020
4.538222,,2020
4.547828,,2020
4.54994,,2020
4.544834,,2020
4.544239,,2020
4.550435,,2020
4.581277,,2020
4.598984,,2020
4.586129,,2020
4.581783,,2020
4.575549,,2020
4.543204,,2020
4.538926,,2020
4.497643,,2020
4.499141,,2020
4.500184,,2020
4.501571,,2020
4.512036,,2020
4.516531,,2020
4.520698,,2020
4.520955,,2020
4.530253,,2020
4.532583,,2020
4.554356,,2020
4.540241,,2020
4.543128,,2020
4.546763,,2020
4.547219,,2020
4.562641,,2020
4.568816,,2020
4.635859,,2020
4.637073,,2020
4.603231,,2020
4.607688,,2020
4.594553,,2020
4.558981,,2020
4.512007,,2020
4.515287,,2020
4.517298,,2020
4.520242,,2020
4.527583,,2020
4.534052,,2020
4.55157,,2020
4.549471,,2020
4.546128,,2020
4.548697,,2020
4.550522,,2020
4.568201,,2020
4.592502,,2020
4.614851,,2020
4.58546,,2020
4.646089,,2020
4.614145,,2020
4.599692,,2020
4.585248,,2020
4.593878,,2020
4.558861,,2020
4.54835,,2020
4.534028,,2020
4.532518,,2020
4.511548,,2020
4.513765,,2020
4.516138,,2020
4.519776,,2020
4.527678,,2020
4.535071,,2020
4.542655,,2020
4.56613,,2020
4.552903,,2020
4.554778,,2020
4.55157,,2020
4.555483,,2020
4.577961,,2020
4.710353,,2020
4.644435,,2020
4.645614,,2020
4.621366,,2020
4.596462,,2020
4.602115,,2020
4.570662,,2020
4.545507,,2020
4.535443,,2020
4.533266,,2020
4.531798,,2020
4.519351,,2020
4.529073,,2020
4.536808,,2020
4.545543,,2020
4.58506,,2020
4.596231,,2020
4.57708,,2020
4.556057,,2020
4.554224,,2020
4.569145,,2020
4.590016,,2020
4.683928,,2020
4.644633,,2020
4.6157,,2020
4.599171,,2020
4.58594,,2020
4.560029,,2020
4.549349,,2020
4.542542,,2020
4.537367,,2020
4.536813,,2020
4.532922,,2020
4.525003,,2020
4.537779,,2020
4.540084,,2020
4.549422,,2020
4.599952,,2020
4.827224,,2020
4.594525,,2020
4.555207,,2020
4.554281,,2020
4.569905,,2020
4.578776,,2020
4.589899,,2020
4.59712,,2020
4.57648,,2020
4.572645,,2020
4.573637,,2020
4.551775,,2020
4.545273,,2020
4.537929,,2020
4.539983,,2020
4.536204,,2020
4.532508,,2020
4.524333,,2020
4.525212,,2020
4.524367,,2020
4.524454,,2020
4.525036,,2020
4.56333,,2020
4.538123,,2020
4.551733,,2020
4.586076,,2020
4.580442,,2020
4.559582,,2020
4.552183,,2020
4.555236,,2020
4.560752,,2020
4.563401,,2020
4.575063,,2020
4.569356,,2020
4.56776,,2020
4.574913,,2020
4.551376,,2020
4.547836,,2020
4.541618,,2020
4.537012,,2020
4.539072,,2020
4.539615,,2020
4.535485,,2020
4.523375,,2020
4.52682,,2020
4.536297,,2020
4.524808,,2020
4.524917,,2020
4.525586,,2020
4.533278,,2020
4.541323,,2020
4.58133,,2020
4.620252,,2020
4.560979,,2020
4.553324,,2020
4.553147,,2020
4.560755,,2020
4.557001,,2020
4.555537,,2020
4.563014,,2020
4.571431,,2020
4.575499,,2020
4.552639,,2020
4.551309,,2020
4.546189,,2020
4.538184,,2020
4.537883,,2020
4.537511,,2020
4.536725,,2020
4.523035,,2020
4.523015,,2020
4.535121,,2020
4.544903,,2020
4.555449,,2020
4.575944,,2020
4.559577,,2020
4.557066,,2020
4.559787,,2020
4.561693,,2020
4.554189,,2020
4.550799,,2020
4.564023,,2020
4.603785,,2020
4.553909,,2020
4.551693,,2020
4.551783,,2020
4.544448,,2020
4.541001,,2020
4.538295,,2020
4.541297,,2020
4.536776,,2020
4.53626,,2020
4.522861,,2020
4.555693,,2020
4.558284,,2020
4.571518,,2020
4.60779,,2020
4.584925,,2020
4.568811,,2020
4.553691,,2020
4.548951,,2020
4.578032,,2020
4.556885,,2020
4.552287,,2020
4.562822,,2020
4.547001,,2020
4.543133,,2020
4.540431,,2020
4.539246,,2020
4.53897,,2020
4.537808,,2020
4.523282,,2020
4.522885,,2020
4.545016,,2020
4.56272,,2020
4.554945,,2020
4.549048,,2020
4.579924,,2020
4.602363,,2020
4.595531,,2020
4.568425,,2020
4.551713,,2020
4.547087,,2020
4.578869,,2020
4.553591,,2020
4.55095,,2020
4.64291,,2020
4.539676,,2020
4.541915,,2020
4.540925,,2020
4.540805,,2020
4.541368,,2020
4.538711,,2020
4.539446,,2020
4.533092,,2020
4.528525,,2020
4.539901,,2020
4.557707,,2020
4.579425,,2020
4.551824,,2020
4.547325,,2020
4.550711,,2020
4.555475,,2020
4.588395,,2020
4.55716,,2020
4.54941,,2020
4.545748,,2020
4.575867,,2020
4.553838,,2020
4.546122,,2020
4.541311,,2020
4.538716,,2020
4.542865,,2020
4.54402,,2020
4.546024,,2020
4.549003,,2020
4.541943,,2020
4.542489,,2020
4.555197,,2020
4.553334,,2020
4.544862,,2020
4.552281,,2020
4.529841,,2020
4.531505,,2020
4.575848,,2020
4.622943,,2020
4.58292,,2020
4.548933,,2020
4.548319,,2020
4.554436,,2020
4.552465,,2020
4.573682,,2020
4.570751,,2020
4.56825,,2020
4.551296,,2020
4.56749,,2020
4.568394,,2020
4.546656,,2020
4.541462,,2020
4.538416,,2020
4.540282,,2020
4.542623,,2020
4.569388,,2020
4.569725,,2020
4.543367,,2020
4.543554,,2020
4.540125,,2020
4.542986,,2020
4.552055,,2020
4.578954,,2020
4.600815,,2020
4.577604,,2020
4.546485,,2020
4.533491,,2020
4.528667,,2020
4.525649,,2020
4.535419,,2020
4.541073,,2020
5.002471,,2020
4.596168,,2020
4.544784,,2020
4.545085,,2020
4.548893,,2020
4.544577,,2020
4.546444,,2020
4.544662,,2020
4.543904,,2020
4.571591,,2020
4.604552,,2020
4.564485,,2020
4.548868,,2020
4.542521,,2020
4.54208,,2020
4.54321,,2020
4.545709,,2020
4.548868,,2020
4.553236,,2020
4.542793,,2020
4.54462,,2020
4.543352,,2020
4.541807,,2020
4.546568,,2020
4.560061,,2020
4.598792,,2020
4.829797,,2020
4.59273,,2020
4.5438,,2020
4.526683,,2020
4.545198,,2020
4.657727,,2020
4.589399,,2020
4.543821,,2020
4.5478,,2020
4.54381,,2020
4.545957,,2020
4.542495,,2020
4.541036,,2020
4.541628,,2020
4.558161,,2020
4.628568,,2020
4.578357,,2020
4.55515,,2020
4.54692,,2020
4.547596,,2020
4.546568,,2020
4.54747,,2020
4.550814,,2020
4.547343,,2020
4.542423,,2020
4.544807,,2020
4.543876,,2020
4.545109,,2020
4.554419,,2020
4.576565,,2020
4.561981,,2020
4.568294,,2020
4.551153,,2020
4.534965,,2020
4.477193,,2020
4.484886,,2020
4.549685,,2020
4.545538,,2020
4.542006,,2020
4.542557,,2020
4.564687,,2020
4.541386,,2020
4.540575,,2020
4.540843,,2020
4.545798,,2020
4.569945,,2020
4.615705,,2020
4.56109,,2020
4.548413,,2020
4.541975,,2020
4.54382,,2020
4.548976,,2020
4.553819,,2020
4.548093,,2020
4.544798,,2020
4.592401,,2020
4.602235,,2020
4.558496,,2020
4.547835,,2020
4.536076,,2020
4.523475,,2020
4.476727,,2020
4.48207,,2020
4.507306,,2020
4.511602,,2020
4.561746,,2020
4.500139,,2020
4.563735,,2020
4.552564,,2020
4.54325,,2020
4.545279,,2020
4.542263,,2020
4.543624,,2020
4.54295,,2020
4.541484,,2020
4.547048,,2020
4.571453,,2020
4.654356,,2020
4.581339,,2020
4.551285,,2020
4.541276,,2020
4.541443,,2020
4.538948,,2020
4.543869,,2020
4.566848,,2020
4.544483,,2020
4.535375,,2020
4.477088,,2020
4.479023,,2020
4.492085,,2020
4.629002,,2020
4.540634,,2020
4.503395,,2020
4.560969,,2020
4.583313,,2020
4.551461,,2020
4.551165,,2020
4.541244,,2020
4.540785,,2020
4.546296,,2020
4.546303,,2020
4.540566,,2020
4.537993,,2020
4.536159,,2020
4.536477,,2020
4.54194,,2020
4.579234,,2020
4.876891,,2020
4.593288,,2020
4.550229,,2020
4.540573,,2020
4.542248,,2020
4.53894,,2020
4.542129,,2020
4.540013,,2020
4.597467,,2020
4.536103,,2020
4.535514,,2020
4.535685,,2020
4.535357,,2020
4.567266,,2020
4.504078,,2020
4.514981,,2020
4.550629,,2020
4.627563,,2020
4.591804,,2020
4.557288,,2020
4.557116,,2020
4.542309,,2020
4.546095,,2020
4.551807,,2020
4.549119,,2020
4.541133,,2020
4.537719,,2020
4.53469,,2020
4.533075,,2020
4.53641,,2020
4.547561,,2020
4.621151,,2020
4.556886,,2020
4.543851,,2020
4.53736,,2020
4.538535,,2020
4.539379,,2020
4.542327,,2020
4.537917,,2020
4.533777,,2020
4.534098,,2020
4.498483,,2020
4.511768,,2020
4.534109,,2020
4.64136,,2020
4.54981,,2020
4.552231,,2020
4.595581,,2020
4.975419,,2020
4.584086,,2020
4.625362,,2020
4.553318,,2020
4.547096,,2020
4.558026,,2020
4.563701,,2020
4.554149,,2020
4.547028,,2020
4.544971,,2020
4.537607,,2020
4.536036,,2020
4.538862,,2020
4.547056,,2020
4.589057,,2020
4.571815,,2020
4.549216,,2020
4.542061,,2020
4.542785,,2020
4.541924,,2020
4.542835,,2020
4.541725,,2020
4.545409,,2020
4.544209,,2020
4.527989,,2020
4.591817,,2020
5.399605,,2020
4.667001,,2020
4.57551,,2020
4.574008,,2020
4.561463,,2020
4.574364,,2020
4.551611,,2020
4.66455,,2020
4.888579,,2020
4.550941,,2020
4.749728,,2020
4.546584,,2020
4.559302,,2020
4.570288,,2020
4.571621,,2020
4.558922,,2020
4.549334,,2020
4.547522,,2020
4.537516,,2020
4.537342,,2020
4.540982,,2020
4.548272,,2020
4.553607,,2020
4.611263,,2020
4.555877,,2020
4.546294,,2020
4.546167,,2020
4.546404,,2020
4.547987,,2020
4.548847,,2020
4.546435,,2020
4.546767,,2020
4.496758,,2020
4.559344,,2020
4.627145,,2020
4.673283,,2020
4.590157,,2020
4.546592,,2020
4.614825,,2020
4.555316,,2020
4.715654,,2020
4.545332,,2020
4.590497,,2020
4.659946,,2020
4.542311,,2020
4.547384,,2020
4.547132,,2020
4.564034,,2020
4.590823,,2020
4.580918,,2020
4.564628,,2020
4.564719,,2020
4.548428,,2020
4.539714,,2020
4.543622,,2020
4.545477,,2020
4.553434,,2020
4.562149,,2020
4.652986,,2020
4.562872,,2020
4.553904,,2020
4.554742,,2020
4.560228,,2020
4.556822,,2020
4.552766,,2020
4.497136,,2020
4.571485,,2020
4.970233,,2020
4.948097,,2020
4.546572,,2020
4.594776,,2020
4.697815,,2020
4.567609,,2020
4.532852,,2020
4.563953,,2020
4.582491,,2020
4.589781,,2020
4.547991,,2020
4.591887,,2020
4.552201,,2020
4.583914,,2020
4.619334,,2020
4.590873,,2020
4.584035,,2020
4.639207,,2020
4.545083,,2020
4.540287,,2020
4.565169,,2020
4.548034,,2020
4.552799,,2020
4.59927,,2020
4.568975,,2020
4.561461,,2020
4.559058,,2020
4.562298,,2020
4.596201,,2020
4.559087,,2020
4.505386,,2020
4.647554,,2020
4.61215,,2020
4.518732,,2020
4.881964,,2020
4.580918,,2020
4.547852,,2020
4.537436,,2020
4.702261,,2020
4.682623,,2020
4.54504,,2020
4.607368,,2020
4.532926,,2020
4.615113,,2020
4.695292,,2020
4.647854,,2020
4.622811,,2020
4.558754,,2020
4.577722,,2020
4.545915,,2020
4.541653,,2020
4.550186,,2020
4.558505,,2020
4.553641,,2020
4.565477,,2020
4.600496,,2020
4.568286,,2020
4.570326,,2020
4.570805,,2020
4.57874,,2020
4.567261,,2020
4.563414,,2020
4.561578,,2020
4.563158,,2020
4.49585,,2020
4.505538,,2020
4.525157,,2020
4.508044,,2020
4.514673,,2020
4.720012,,2020
4.600264,,2020
4.557128,,2020
4.565251,,2020
4.813513,,2020
4.646915,,2020
4.554708,,2020
4.530879,,2020
4.568988,,2020
4.625669,,2020
5.364079,,2020
4.820034,,2020
4.568868,,2020
4.55406,,2020
4.553911,,2020
4.548439,,2020
4.544124,,2020
